id,group,pos,name,season,GroupYear,pid,team,AGE,FG%,PTS,REB,AST,STL,BLK,TOV,+/-
1628407_2017-18,5,SG,Dwayne Bacon,2017-18,Group 5 (2017-18),1628407.0,CHA,22.0,0.375,3.3,2.3,0.7,0.3,0.0,0.4,0.2
1628411_2017-18,5,SF,Wes Iwundu,2017-18,Group 5 (2017-18),1628411.0,ORL,23.0,0.427,3.7,2.2,0.9,0.5,0.2,0.5,-1.7
1628414_2017-18,5,SG,Sindarius Thornwell,2017-18,Group 5 (2017-18),1628414.0,LAC,23.0,0.429,3.9,1.9,0.9,0.7,0.3,0.7,-1.4
1628470_2017-18,5,SF,Torrey Craig,2017-18,Group 5 (2017-18),1628470.0,DEN,27.0,0.453,4.2,3.3,0.6,0.3,0.4,0.5,-1.6
1717_2017-18,4,C,Dirk Nowitzki,2017-18,Group 4 (2017-18),1717.0,DAL,40.0,0.456,12.0,5.7,1.6,0.6,0.6,0.7,-0.7
2199_2017-18,7,C,Tyson Chandler,2017-18,Group 7 (2017-18),2199.0,PHX,35.0,0.647,6.5,9.1,1.2,0.3,0.6,1.3,-5.3
202328_2017-18,4,C,Greg Monroe,2017-18,Group 4 (2017-18),202328.0,BOS,28.0,0.565,10.3,6.9,2.2,0.9,0.5,1.8,-4.2
202683_2017-18,4,C,Enes Kanter,2017-18,Group 4 (2017-18),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
202684_2017-18,7,C,Tristan Thompson,2017-18,Group 7 (2017-18),202684.0,CLE,27.0,0.562,5.8,6.6,0.6,0.3,0.3,0.7,-2.6
1891_2017-18,5,SG,Jason Terry,2017-18,Group 5 (2017-18),1891.0,MIL,40.0,0.383,3.3,0.9,1.2,0.8,0.3,0.5,0.4
101109_2017-18,5,PG,Raymond Felton,2017-18,Group 5 (2017-18),101109.0,OKC,34.0,0.406,6.9,1.9,2.5,0.6,0.2,0.9,-0.6
101181_2017-18,5,PG,Jose Calderon,2017-18,Group 5 (2017-18),101181.0,CLE,36.0,0.503,4.5,1.5,2.1,0.5,0.0,0.7,1.1
201156_2017-18,5,SG,Nick Young,2017-18,Group 5 (2017-18),201156.0,GSW,33.0,0.412,7.3,1.6,0.5,0.5,0.1,0.5,0.5
201973_2017-18,5,PF,Jonas Jerebko,2017-18,Group 5 (2017-18),201973.0,UTA,31.0,0.466,5.8,3.3,0.6,0.3,0.2,0.4,0.8
201975_2017-18,5,SG,Jodie Meeks,2017-18,Group 5 (2017-18),201975.0,WAS,30.0,0.399,6.3,1.6,0.9,0.4,0.1,0.5,-2.0
202335_2017-18,5,PF,Patrick Patterson,2017-18,Group 5 (2017-18),202335.0,OKC,29.0,0.398,3.9,2.4,0.7,0.6,0.3,0.4,-0.9
202692_2017-18,5,SG,Alec Burks,2017-18,Group 5 (2017-18),202692.0,UTA,26.0,0.411,7.7,3.0,1.0,0.6,0.1,0.9,-0.2
203487_2017-18,5,PG,Michael Carter-Williams,2017-18,Group 5 (2017-18),203487.0,CHA,26.0,0.332,4.6,2.7,2.2,0.8,0.4,1.0,-1.2
203518_2017-18,5,SG,Alex Abrines,2017-18,Group 5 (2017-18),203518.0,OKC,24.0,0.395,4.7,1.5,0.4,0.5,0.1,0.3,0.6
203521_2017-18,5,PG,Matthew Dellavedova,2017-18,Group 5 (2017-18),203521.0,MIL,27.0,0.362,4.3,1.7,3.8,0.4,0.0,1.3,-2.1
203917_2017-18,5,SG,Nik Stauskas,2017-18,Group 5 (2017-18),203917.0,BKN,24.0,0.39,4.4,1.6,1.0,0.2,0.1,0.6,-1.4
204025_2017-18,5,PG,Tim Frazier,2017-18,Group 5 (2017-18),204025.0,WAS,27.0,0.395,3.0,1.9,3.3,0.8,0.1,1.0,-1.5
1626181_2017-18,5,SG,Norman Powell,2017-18,Group 5 (2017-18),1626181.0,TOR,25.0,0.401,5.5,1.7,1.3,0.5,0.2,0.9,-0.3
1626203_2017-18,5,SG,Treveon Graham,2017-18,Group 5 (2017-18),1626203.0,CHA,24.0,0.434,4.3,1.9,0.9,0.5,0.0,0.4,-1.5
1627858_2017-18,5,SF,Kyle Collinsworth,2017-18,Group 5 (2017-18),1627858.0,DAL,26.0,0.384,3.2,3.3,1.8,0.5,0.3,0.8,-0.9
1628379_2017-18,5,SG,Luke Kennard,2017-18,Group 5 (2017-18),1628379.0,DET,22.0,0.443,7.6,2.4,1.7,0.6,0.2,0.9,1.6
1628390_2017-18,5,SG,Terrance Ferguson,2017-18,Group 5 (2017-18),1628390.0,OKC,20.0,0.414,3.1,0.8,0.3,0.4,0.2,0.2,-1.4
1628412_2017-18,5,PG,Frank Mason,2017-18,Group 5 (2017-18),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1628425_2017-18,5,SG,Sterling Brown,2017-18,Group 5 (2017-18),1628425.0,MIL,23.0,0.4,4.0,2.6,0.5,0.6,0.2,0.5,-0.9
2734_2017-18,0,PG,Devin Harris,2017-18,Group 0 (2017-18),2734.0,DEN,35.0,0.412,8.4,1.8,2.1,0.7,0.2,1.1,1.5
201596_2017-18,0,PG,Mario Chalmers,2017-18,Group 0 (2017-18),201596.0,MEM,32.0,0.379,7.7,2.4,3.0,1.2,0.2,1.8,-0.9
1626145_2017-18,5,PG,Tyus Jones,2017-18,Group 5 (2017-18),1626145.0,MIN,22.0,0.457,5.1,1.6,2.8,1.2,0.1,0.7,2.2
1627098_2017-18,5,PG,Malcolm Delaney,2017-18,Group 5 (2017-18),1627098.0,ATL,29.0,0.382,6.3,1.9,3.0,0.6,0.1,1.2,-1.9
1628393_2017-18,5,PG,Jawun Evans,2017-18,Group 5 (2017-18),1628393.0,LAC,21.0,0.352,4.8,1.8,2.1,0.8,0.1,0.9,0.2
2037_2017-18,3,SG,Jamal Crawford,2017-18,Group 3 (2017-18),2037.0,MIN,38.0,0.415,10.3,1.2,2.3,0.5,0.1,1.2,-1.9
200826_2017-18,2,PG,J.J. Barea,2017-18,Group 2 (2017-18),200826.0,DAL,34.0,0.439,11.6,2.9,6.3,0.5,0.0,2.1,0.3
202718_2017-18,0,SF,Chandler Parsons,2017-18,Group 0 (2017-18),202718.0,MEM,29.0,0.462,7.9,2.5,1.9,0.5,0.3,1.0,-2.4
203463_2017-18,5,SG,Ben McLemore,2017-18,Group 5 (2017-18),203463.0,MEM,25.0,0.421,7.5,2.5,0.9,0.7,0.3,1.1,-5.7
203584_2017-18,5,SG,Troy Daniels,2017-18,Group 5 (2017-18),203584.0,PHX,26.0,0.403,8.9,1.6,0.6,0.3,0.1,0.7,-5.2
1626144_2017-18,9,PG,Emmanuel Mudiay,2017-18,Group 9 (2017-18),1626144.0,NYK,22.0,0.388,8.6,2.4,3.2,0.6,0.2,1.8,-4.2
1628416_2017-18,5,SG,Tyler Dorsey,2017-18,Group 5 (2017-18),1628416.0,ATL,22.0,0.377,7.2,2.3,1.4,0.3,0.1,0.7,-2.7
1628424_2017-18,9,PG,Kobi Simmons,2017-18,Group 9 (2017-18),1628424.0,MEM,20.0,0.423,6.1,1.6,2.1,0.6,0.2,1.4,-6.7
2200_2017-18,4,C,Pau Gasol,2017-18,Group 4 (2017-18),2200.0,SAS,37.0,0.458,10.1,8.0,3.1,0.3,1.0,1.4,0.8
201572_2017-18,4,C,Brook Lopez,2017-18,Group 4 (2017-18),201572.0,LAL,30.0,0.465,13.0,4.0,1.7,0.4,1.3,1.3,-1.1
201577_2017-18,4,C,Robin Lopez,2017-18,Group 4 (2017-18),201577.0,CHI,30.0,0.53,11.8,4.5,1.9,0.2,0.8,1.7,-3.1
202685_2017-18,4,C,Jonas Valanciunas,2017-18,Group 4 (2017-18),202685.0,TOR,26.0,0.568,12.7,8.6,1.1,0.4,0.9,1.5,2.9
1627734_2017-18,4,C,Domantas Sabonis,2017-18,Group 4 (2017-18),1627734.0,IND,22.0,0.514,11.6,7.7,2.0,0.5,0.4,1.9,0.5
1628381_2017-18,4,PF,John Collins,2017-18,Group 4 (2017-18),1628381.0,ATL,20.0,0.576,10.5,7.3,1.3,0.6,1.1,1.4,-3.0
2225_2017-18,9,PG,Tony Parker,2017-18,Group 9 (2017-18),2225.0,SAS,36.0,0.459,7.7,1.7,3.5,0.5,0.0,1.2,-0.2
2749_2017-18,9,PG,Jameer Nelson,2017-18,Group 9 (2017-18),2749.0,DET,36.0,0.389,4.9,2.1,3.6,0.5,0.1,1.3,-2.1
201571_2017-18,9,PG,D.J. Augustin,2017-18,Group 9 (2017-18),201571.0,ORL,30.0,0.452,10.2,2.1,3.8,0.7,0.0,1.6,-1.7
202362_2017-18,0,SG,Lance Stephenson,2017-18,Group 0 (2017-18),202362.0,IND,27.0,0.427,9.2,5.2,2.9,0.6,0.2,1.6,-1.3
202714_2017-18,9,PG,Shelvin Mack,2017-18,Group 9 (2017-18),202714.0,ORL,28.0,0.43,6.9,2.4,3.9,0.8,0.1,1.3,-1.1
203504_2017-18,9,PG,Trey Burke,2017-18,Group 9 (2017-18),203504.0,NYK,25.0,0.503,12.8,2.0,4.7,0.7,0.1,1.2,-2.3
1626188_2017-18,9,PG,Quinn Cook,2017-18,Group 9 (2017-18),1626188.0,GSW,25.0,0.484,9.5,2.5,2.7,0.4,0.0,1.0,-1.2
1627755_2017-18,9,PG,Tyler Ulis,2017-18,Group 9 (2017-18),1627755.0,PHX,22.0,0.388,7.8,1.8,4.4,1.0,0.1,1.8,-4.4
1627775_2017-18,5,SG,Patrick McCaw,2017-18,Group 5 (2017-18),1627775.0,GSW,22.0,0.409,4.0,1.4,1.4,0.8,0.2,0.7,-1.5
1628382_2017-18,5,SF,Justin Jackson,2017-18,Group 5 (2017-18),1628382.0,SAC,23.0,0.442,6.7,2.8,1.1,0.4,0.2,0.6,-3.5
2403_2017-18,7,C,Nene,2017-18,Group 7 (2017-18),2403.0,HOU,35.0,0.569,6.5,3.4,0.9,0.5,0.3,0.7,5.1
2561_2017-18,7,C,David West,2017-18,Group 7 (2017-18),2561.0,GSW,37.0,0.571,6.8,3.3,1.9,0.6,1.0,1.1,0.5
201956_2017-18,7,SF,Omri Casspi,2017-18,Group 7 (2017-18),201956.0,GSW,30.0,0.58,5.7,3.8,1.0,0.3,0.4,0.7,1.0
202327_2017-18,7,C,Ekpe Udoh,2017-18,Group 7 (2017-18),202327.0,UTA,31.0,0.5,2.6,2.4,0.8,0.7,1.2,0.3,1.0
202722_2017-18,5,PF,Davis Bertans,2017-18,Group 5 (2017-18),202722.0,SAS,25.0,0.44,5.9,2.0,1.0,0.3,0.4,0.5,1.2
203962_2017-18,5,PF,Josh Huestis,2017-18,Group 5 (2017-18),203962.0,OKC,26.0,0.33,2.3,2.3,0.3,0.2,0.6,0.4,1.6
1626172_2017-18,7,C,Kevon Looney,2017-18,Group 7 (2017-18),1626172.0,GSW,22.0,0.58,4.0,3.3,0.6,0.5,0.8,0.5,1.8
1628389_2017-18,7,C,Bam Adebayo,2017-18,Group 7 (2017-18),1628389.0,MIA,20.0,0.512,6.9,5.5,1.5,0.5,0.6,1.0,-0.4
2544_2017-18,2,PF,LeBron James,2017-18,Group 2 (2017-18),2544.0,CLE,33.0,0.542,27.5,8.6,9.1,1.4,0.9,4.2,1.3
1627733_2017-18,8,PF,Dragan Bender,2017-18,Group 8 (2017-18),1627733.0,PHX,20.0,0.386,6.5,4.4,1.6,0.3,0.6,1.4,-5.7
200752_2017-18,8,PF,Rudy Gay,2017-18,Group 8 (2017-18),200752.0,SAS,31.0,0.471,11.5,5.1,1.3,0.8,0.7,1.4,1.4
200757_2017-18,8,SF,Thabo Sefolosha,2017-18,Group 8 (2017-18),200757.0,UTA,34.0,0.492,8.2,4.2,0.9,1.4,0.3,0.8,1.5
203710_2017-18,5,SG,C.J. Williams,2017-18,Group 5 (2017-18),203710.0,LAC,28.0,0.442,5.5,1.5,1.1,0.8,0.3,0.5,-0.9
203894_2017-18,0,PG,Shabazz Napier,2017-18,Group 0 (2017-18),203894.0,POR,26.0,0.42,8.7,2.3,2.0,1.1,0.2,1.2,1.1
204456_2017-18,2,PG,T.J. McConnell,2017-18,Group 2 (2017-18),204456.0,PHI,26.0,0.499,6.3,3.0,4.0,1.2,0.2,1.5,-0.9
1627783_2017-18,8,PF,Pascal Siakam,2017-18,Group 8 (2017-18),1627783.0,TOR,24.0,0.508,7.3,4.5,2.0,0.8,0.5,0.8,3.7
1628384_2017-18,8,SF,OG Anunoby,2017-18,Group 8 (2017-18),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1628455_2017-18,5,PG,Mike James,2017-18,Group 5 (2017-18),1628455.0,NOP,27.0,0.383,9.3,2.5,3.5,0.8,0.2,1.4,-1.1
2585_2017-18,7,C,Zaza Pachulia,2017-18,Group 7 (2017-18),2585.0,GSW,34.0,0.564,5.4,4.7,1.6,0.6,0.2,1.0,2.8
2744_2017-18,7,C,Al Jefferson,2017-18,Group 7 (2017-18),2744.0,IND,33.0,0.534,7.0,4.0,0.8,0.4,0.6,0.6,-0.3
101112_2017-18,7,C,Channing Frye,2017-18,Group 7 (2017-18),101112.0,LAL,35.0,0.491,5.0,2.5,0.7,0.3,0.2,0.4,2.2
203920_2017-18,7,C,Khem Birch,2017-18,Group 7 (2017-18),203920.0,ORL,25.0,0.54,4.2,4.3,0.8,0.4,0.5,0.5,0.3
203943_2017-18,7,PF,Noah Vonleh,2017-18,Group 7 (2017-18),203943.0,CHI,22.0,0.444,4.9,5.8,0.6,0.4,0.3,0.6,-0.7
1628467_2017-18,7,PF,Maxi Kleber,2017-18,Group 7 (2017-18),1628467.0,DAL,26.0,0.489,5.4,3.3,0.7,0.4,0.7,0.4,-1.8
2594_2017-18,3,SG,Kyle Korver,2017-18,Group 3 (2017-18),2594.0,CLE,37.0,0.459,9.2,2.3,1.2,0.4,0.4,0.8,3.8
101123_2017-18,3,SG,Gerald Green,2017-18,Group 3 (2017-18),101123.0,HOU,32.0,0.407,12.1,3.2,0.6,0.6,0.4,0.8,2.3
201158_2017-18,3,SG,Marco Belinelli,2017-18,Group 3 (2017-18),201158.0,PHI,32.0,0.441,12.1,1.9,1.9,0.8,0.2,1.2,-0.4
201573_2017-18,9,SG,Jerryd Bayless,2017-18,Group 9 (2017-18),201573.0,PHI,29.0,0.416,7.9,2.1,1.4,0.6,0.2,1.2,-1.8
201967_2017-18,5,SF,Dante Cunningham,2017-18,Group 5 (2017-18),201967.0,BKN,31.0,0.451,5.7,4.1,0.7,0.5,0.4,0.5,-1.1
203918_2017-18,3,SG,Rodney Hood,2017-18,Group 3 (2017-18),203918.0,CLE,25.0,0.429,14.7,2.8,1.6,0.8,0.2,1.2,-1.2
203925_2017-18,8,SG,Joe Harris,2017-18,Group 8 (2017-18),203925.0,BKN,26.0,0.491,10.8,3.3,1.6,0.4,0.3,1.2,-1.5
1626171_2017-18,8,PF,Bobby Portis,2017-18,Group 8 (2017-18),1626171.0,CHI,23.0,0.471,13.2,6.8,1.7,0.7,0.3,1.4,-1.1
2733_2017-18,5,PG,Shaun Livingston,2017-18,Group 5 (2017-18),2733.0,GSW,32.0,0.501,5.5,1.8,2.0,0.5,0.3,0.8,1.6
101139_2017-18,5,SF,CJ Miles,2017-18,Group 5 (2017-18),101139.0,TOR,31.0,0.379,10.0,2.2,0.8,0.5,0.3,0.6,3.9
202779_2017-18,5,PG,Dwight Buycks,2017-18,Group 5 (2017-18),202779.0,DET,29.0,0.414,7.4,1.4,2.0,0.7,0.1,1.3,0.1
203499_2017-18,5,PG,Shane Larkin,2017-18,Group 5 (2017-18),203499.0,BOS,25.0,0.384,4.3,1.7,1.8,0.5,0.0,0.6,0.2
203898_2017-18,5,PG,Tyler Ennis,2017-18,Group 5 (2017-18),203898.0,LAL,23.0,0.42,4.1,1.8,1.9,0.6,0.2,0.7,-0.4
204038_2017-18,5,SG,Langston Galloway,2017-18,Group 5 (2017-18),204038.0,DET,26.0,0.371,6.2,1.6,1.0,0.6,0.1,0.3,1.3
1626220_2017-18,5,SF,Royce ONeale,2017-18,Group 5 (2017-18),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1627758_2017-18,5,SG,Ron Baker,2017-18,Group 5 (2017-18),1627758.0,NYK,25.0,0.339,2.4,1.0,1.6,0.9,0.2,0.6,0.6
1627936_2017-18,5,PG,Alex Caruso,2017-18,Group 5 (2017-18),1627936.0,LAL,24.0,0.431,3.6,1.8,2.0,0.6,0.3,1.1,-0.1
202738_2017-18,2,PG,Isaiah Thomas,2017-18,Group 2 (2017-18),202738.0,LAL,29.0,0.373,15.2,2.1,4.8,0.5,0.1,3.0,-3.7
203953_2017-18,1,PF,Jabari Parker,2017-18,Group 1 (2017-18),203953.0,MIL,23.0,0.482,12.6,4.9,1.9,0.8,0.3,1.5,-2.1
1628367_2017-18,2,SF,Josh Jackson,2017-18,Group 2 (2017-18),1628367.0,PHX,21.0,0.417,13.1,4.6,1.5,1.0,0.5,1.9,-6.9
101108_2017-18,3,PG,Chris Paul,2017-18,Group 3 (2017-18),101108.0,HOU,33.0,0.46,18.6,5.4,7.9,1.7,0.2,2.2,8.6
201145_2017-18,8,PF,Jeff Green,2017-18,Group 8 (2017-18),201145.0,CLE,31.0,0.477,10.8,3.2,1.3,0.5,0.4,1.0,1.3
201583_2017-18,8,PF,Ryan Anderson,2017-18,Group 8 (2017-18),201583.0,HOU,30.0,0.431,9.3,5.0,0.9,0.4,0.3,0.6,3.8
203079_2017-18,2,SG,Dion Waiters,2017-18,Group 2 (2017-18),203079.0,MIA,26.0,0.398,14.3,2.6,3.8,0.8,0.3,2.3,-2.8
204020_2017-18,3,PG,Tyler Johnson,2017-18,Group 3 (2017-18),204020.0,MIA,26.0,0.435,11.7,3.4,2.3,0.8,0.5,1.1,0.6
101133_2017-18,7,C,Ian Mahinmi,2017-18,Group 7 (2017-18),101133.0,WAS,31.0,0.556,4.8,4.1,0.7,0.5,0.5,1.3,0.2
101161_2017-18,7,C,Amir Johnson,2017-18,Group 7 (2017-18),101161.0,PHI,31.0,0.538,4.6,4.5,1.6,0.6,0.6,0.7,0.1
201585_2017-18,7,C,Kosta Koufos,2017-18,Group 7 (2017-18),201585.0,SAC,29.0,0.571,6.7,6.6,1.2,0.7,0.5,0.7,-3.1
202334_2017-18,7,C,Ed Davis,2017-18,Group 7 (2017-18),202334.0,POR,29.0,0.582,5.3,7.4,0.5,0.4,0.7,0.8,1.2
203092_2017-18,7,C,Tyler Zeller,2017-18,Group 7 (2017-18),203092.0,MIL,28.0,0.56,6.7,4.6,0.7,0.2,0.5,0.7,0.4
203101_2017-18,7,C,Miles Plumlee,2017-18,Group 7 (2017-18),203101.0,ATL,29.0,0.583,4.3,4.1,0.8,0.3,0.5,1.1,-2.9
203124_2017-18,7,C,Kyle OQuinn,2017-18,Group 7 (2017-18),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
203469_2017-18,7,C,Cody Zeller,2017-18,Group 7 (2017-18),203469.0,CHA,25.0,0.545,7.1,5.4,0.9,0.4,0.6,1.0,0.7
1626158_2017-18,7,C,Richaun Holmes,2017-18,Group 7 (2017-18),1626158.0,PHI,24.0,0.56,6.5,4.4,1.3,0.4,0.6,0.5,-0.8
1628395_2017-18,7,C,Jordan Bell,2017-18,Group 7 (2017-18),1628395.0,GSW,23.0,0.627,4.6,3.6,1.8,0.6,1.0,0.9,2.8
1628464_2017-18,7,C,Daniel Theis,2017-18,Group 7 (2017-18),1628464.0,BOS,26.0,0.541,5.3,4.3,0.9,0.5,0.8,0.9,0.0
202324_2017-18,4,C,Derrick Favors,2017-18,Group 4 (2017-18),202324.0,UTA,26.0,0.563,12.3,7.2,1.3,0.7,1.1,1.1,1.9
200782_2017-18,8,PF,P.J. Tucker,2017-18,Group 8 (2017-18),200782.0,HOU,33.0,0.39,6.1,5.6,0.9,1.0,0.3,0.9,6.4
200794_2017-18,1,PF,Paul Millsap,2017-18,Group 1 (2017-18),200794.0,DEN,33.0,0.464,14.6,6.4,2.8,1.0,1.2,1.9,2.7
202709_2017-18,0,PG,Cory Joseph,2017-18,Group 0 (2017-18),202709.0,IND,26.0,0.424,7.9,3.2,3.2,1.0,0.2,1.1,-0.6
203087_2017-18,3,SG,Jeremy Lamb,2017-18,Group 3 (2017-18),203087.0,CHA,26.0,0.457,12.9,4.1,2.3,0.8,0.4,1.2,1.0
1626209_2017-18,9,SF,Mario Hezonja,2017-18,Group 9 (2017-18),1626209.0,ORL,23.0,0.442,9.6,3.7,1.4,1.1,0.4,1.1,-2.7
201162_2017-18,5,PF,Jared Dudley,2017-18,Group 5 (2017-18),201162.0,PHX,32.0,0.393,3.2,2.0,1.6,0.5,0.2,0.6,0.0
202732_2017-18,5,SG,DeAndre Liggins,2017-18,Group 5 (2017-18),202732.0,NOP,30.0,0.377,1.7,1.3,0.8,0.6,0.2,0.3,-3.6
1628370_2017-18,5,SG,Malik Monk,2017-18,Group 5 (2017-18),1628370.0,CHA,20.0,0.36,6.7,1.0,1.4,0.3,0.1,0.8,-3.0
1628463_2017-18,5,PF,Tyler Cavanaugh,2017-18,Group 5 (2017-18),1628463.0,ATL,24.0,0.441,4.7,3.3,0.7,0.2,0.1,0.3,-0.6
1627820_2017-18,2,PG,Tyrone Wallace,2017-18,Group 2 (2017-18),1627820.0,LAC,24.0,0.445,9.7,3.5,2.4,0.9,0.4,1.5,-0.8
202696_2017-18,4,C,Nikola Vucevic,2017-18,Group 4 (2017-18),202696.0,ORL,27.0,0.475,16.5,9.2,3.4,1.0,1.1,1.9,-0.6
203991_2017-18,4,C,Clint Capela,2017-18,Group 4 (2017-18),203991.0,HOU,24.0,0.652,13.9,10.8,0.9,0.8,1.9,1.4,5.1
201229_2017-18,8,PF,Anthony Tolliver,2017-18,Group 8 (2017-18),201229.0,DET,33.0,0.464,8.9,3.1,1.1,0.4,0.3,0.7,0.3
201578_2017-18,7,C,Marreese Speights,2017-18,Group 7 (2017-18),201578.0,ORL,30.0,0.395,7.7,2.6,0.8,0.2,0.4,0.8,0.5
203112_2017-18,5,PF,Quincy Acy,2017-18,Group 5 (2017-18),203112.0,BKN,27.0,0.356,5.9,3.7,0.8,0.5,0.4,0.9,-0.8
203382_2017-18,7,C,Aron Baynes,2017-18,Group 7 (2017-18),203382.0,BOS,31.0,0.471,6.0,5.4,1.1,0.3,0.6,1.0,2.3
203924_2017-18,7,PF,Jerami Grant,2017-18,Group 7 (2017-18),203924.0,OKC,24.0,0.535,8.4,3.9,0.7,0.4,1.0,0.7,0.2
202357_2017-18,8,PF,Nemanja Bjelica,2017-18,Group 8 (2017-18),202357.0,MIN,30.0,0.461,6.8,4.1,1.3,0.7,0.2,0.8,0.1
203473_2017-18,8,C,Dewayne Dedmon,2017-18,Group 8 (2017-18),203473.0,ATL,28.0,0.524,10.0,7.9,1.5,0.6,0.8,1.4,-2.5
203488_2017-18,8,C,Mike Muscala,2017-18,Group 8 (2017-18),203488.0,ATL,26.0,0.458,7.6,4.3,1.0,0.6,0.5,0.8,-1.5
203939_2017-18,8,C,Dwight Powell,2017-18,Group 8 (2017-18),203939.0,DAL,26.0,0.593,8.5,5.6,1.2,0.8,0.4,0.7,0.1
1626149_2017-18,7,C,Montrezl Harrell,2017-18,Group 7 (2017-18),1626149.0,LAC,24.0,0.635,11.0,4.0,1.0,0.5,0.7,0.9,0.7
1626163_2017-18,8,PF,Frank Kaminsky,2017-18,Group 8 (2017-18),1626163.0,CHA,25.0,0.429,11.1,3.6,1.6,0.5,0.2,0.8,-0.7
1627737_2017-18,8,PF,Marquese Chriss,2017-18,Group 8 (2017-18),1627737.0,PHX,20.0,0.423,7.7,5.5,1.2,0.7,1.0,1.5,-4.1
1627746_2017-18,8,PF,Skal Labissiere,2017-18,Group 8 (2017-18),1627746.0,SAC,22.0,0.448,8.7,4.8,1.2,0.4,0.8,1.2,-2.0
201601_2017-18,8,PF,Luc Mbah a Moute,2017-18,Group 8 (2017-18),201601.0,HOU,31.0,0.481,7.5,3.0,0.9,1.2,0.4,1.1,5.0
1626159_2017-18,8,PF,Justise Winslow,2017-18,Group 8 (2017-18),1626159.0,MIA,22.0,0.424,7.8,5.4,2.2,0.8,0.5,1.1,0.4
1626169_2017-18,0,SF,Stanley Johnson,2017-18,Group 0 (2017-18),1626169.0,DET,22.0,0.375,8.7,3.7,1.6,1.4,0.2,1.1,-0.7
1627749_2017-18,0,PG,Dejounte Murray,2017-18,Group 0 (2017-18),1627749.0,SAS,21.0,0.443,8.1,5.7,2.9,1.2,0.4,1.7,1.9
201935_2017-18,3,SG,James Harden,2017-18,Group 3 (2017-18),201935.0,HOU,28.0,0.449,30.4,5.4,8.8,1.8,0.7,4.4,7.3
201950_2017-18,2,SG,Jrue Holiday,2017-18,Group 2 (2017-18),201950.0,NOP,28.0,0.494,19.0,4.5,6.0,1.5,0.8,2.6,3.9
202325_2017-18,5,SF,Wesley Johnson,2017-18,Group 5 (2017-18),202325.0,LAC,30.0,0.408,5.4,2.9,0.8,1.0,0.8,0.7,-0.8
203457_2017-18,7,C,Nerlens Noel,2017-18,Group 7 (2017-18),203457.0,DAL,24.0,0.524,4.4,5.6,0.7,1.0,0.7,0.9,-4.0
203476_2017-18,7,C,Gorgui Dieng,2017-18,Group 7 (2017-18),203476.0,MIN,28.0,0.479,5.9,4.6,0.9,0.6,0.5,0.7,-2.6
203486_2017-18,7,C,Mason Plumlee,2017-18,Group 7 (2017-18),203486.0,DEN,28.0,0.601,7.1,5.4,1.9,0.7,1.1,1.4,-0.7
1626204_2017-18,7,C,Larry Nance Jr.,2017-18,Group 7 (2017-18),1626204.0,CLE,25.0,0.581,8.7,6.8,1.2,1.3,0.6,0.8,0.3
202337_2017-18,5,SF,Luke Babbitt,2017-18,Group 5 (2017-18),202337.0,MIA,29.0,0.423,5.2,1.9,0.6,0.2,0.1,0.4,-0.7
202702_2017-18,7,PF,Kenneth Faried,2017-18,Group 7 (2017-18),202702.0,DEN,28.0,0.514,5.9,4.8,0.6,0.4,0.4,0.7,-1.3
1626245_2017-18,7,C,Cristiano Felicio,2017-18,Group 7 (2017-18),1626245.0,CHI,25.0,0.591,5.6,4.2,1.0,0.3,0.2,1.0,-6.1
1627738_2017-18,7,C,Deyonta Davis,2017-18,Group 7 (2017-18),1627738.0,MEM,21.0,0.608,5.8,4.0,0.6,0.2,0.6,0.5,-2.6
1627835_2017-18,5,SF,Paul Zipser,2017-18,Group 5 (2017-18),1627835.0,CHI,24.0,0.346,4.0,2.4,0.9,0.4,0.3,0.8,-4.0
1628397_2017-18,7,PF,Ivan Rabb,2017-18,Group 7 (2017-18),1628397.0,MEM,21.0,0.566,5.6,4.4,0.9,0.3,0.4,1.0,-2.7
202687_2017-18,7,C,Bismack Biyombo,2017-18,Group 7 (2017-18),202687.0,ORL,25.0,0.52,5.7,5.7,0.8,0.3,1.2,1.0,-5.2
203458_2017-18,7,C,Alex Len,2017-18,Group 7 (2017-18),203458.0,PHX,25.0,0.566,8.5,7.5,1.2,0.4,0.9,1.1,-3.7
1627748_2017-18,7,C,Thon Maker,2017-18,Group 7 (2017-18),1627748.0,MIL,21.0,0.411,4.8,3.0,0.6,0.5,0.7,0.6,-2.2
1627751_2017-18,7,C,Jakob Poeltl,2017-18,Group 7 (2017-18),1627751.0,TOR,22.0,0.659,6.9,4.8,0.7,0.5,1.2,1.0,3.0
204001_2017-18,4,PF,Kristaps Porzingis,2017-18,Group 4 (2017-18),204001.0,NYK,22.0,0.439,22.7,6.6,1.2,0.8,2.4,1.9,0.3
1713_2018-19,10,PF,Vince Carter,2018-19,Group 10 (2018-19),1713.0,ATL,42.0,0.419,7.4,2.6,1.1,0.6,0.4,0.6,-2.4
